"rules","support","confidence","lift"
"762","{0449221512,0553279912} => {0449221504}",0.000156945834069017,0.888888888888889,1812.37333333333
"763","{0449221504,0553280368} => {0553280341}",0.000156945834069017,0.727272727272727,674.023140495868
"764","{0449221504,0553280341} => {0553280368}",0.000156945834069017,0.888888888888889,1294.55238095238
"765","{0451190521,0451190564} => {0451190548}",0.00027465520962078,0.933333333333333,2162.49090909091
"766","{0451190548,0451190564} => {0451190521}",0.00027465520962078,0.736842105263158,2086.61403508772
"767","{0451190521,0451190548} => {0451190564}",0.00027465520962078,0.933333333333333,2162.49090909091
"768","{0451190521,0451190564} => {0451190491}",0.000255036980362153,0.866666666666667,1636.17037037037
"769","{0451190491,0451190521} => {0451190564}",0.000255036980362153,0.928571428571429,2151.45779220779
"770","{0451190521,0451190564} => {0451190572}",0.000235418751103525,0.8,2038.92
"771","{0451190564,0451190572} => {0451190521}",0.000235418751103525,0.857142857142857,2427.28571428571
"772","{0451190521,0451190572} => {0451190564}",0.000235418751103525,0.857142857142857,1985.96103896104
"773","{0451190521,0451190564} => {0451190556}",0.000255036980362153,0.866666666666667,2454.25555555556
"774","{0451190556,0451190564} => {0451190521}",0.000255036980362153,0.928571428571429,2629.55952380952
"775","{0451190521,0451190556} => {0451190564}",0.000255036980362153,1,2316.95454545455
"776","{0451190548,0451190564} => {0451190491}",0.000353128126655288,0.947368421052632,1788.52631578947
"777","{0451190491,0451190564} => {0451190548}",0.000353128126655288,0.9,2085.25909090909
"778","{0451190491,0451190548} => {0451190564}",0.000353128126655288,0.947368421052632,2195.00956937799
"779","{0451190564,0451190572} => {0451190548}",0.000255036980362153,0.928571428571429,2151.45779220779
"780","{0451190548,0451190572} => {0451190564}",0.000255036980362153,0.8125,1882.52556818182
"781","{0451190548,0451190564} => {0451190556}",0.00027465520962078,0.736842105263158,2086.61403508772
"782","{0451190556,0451190564} => {0451190548}",0.00027465520962078,1,2316.95454545455
"783","{0451190548,0451190556} => {0451190564}",0.00027465520962078,0.933333333333333,2162.49090909091
"784","{0451190491,0451190564} => {0451190572}",0.00027465520962078,0.7,1784.055
"785","{0451190564,0451190572} => {0451190491}",0.00027465520962078,1,1887.88888888889
"786","{0451190491,0451190572} => {0451190564}",0.00027465520962078,0.875,2027.33522727273
"787","{0451190491,0451190564} => {0451190556}",0.00027465520962078,0.7,1982.28333333333
"788","{0451190556,0451190564} => {0451190491}",0.00027465520962078,1,1887.88888888889
"789","{0451190491,0451190556} => {0451190564}",0.00027465520962078,0.933333333333333,2162.49090909091
"790","{0451190564,0451190572} => {0451190556}",0.000255036980362153,0.928571428571429,2629.55952380952
"791","{0451190556,0451190564} => {0451190572}",0.000255036980362153,0.928571428571429,2366.60357142857
"792","{0451190556,0451190572} => {0451190564}",0.000255036980362153,0.928571428571429,2151.45779220779
"793","{0451190521,0451190548} => {0451190491}",0.000255036980362153,0.866666666666667,1636.17037037037
"794","{0451190491,0451190521} => {0451190548}",0.000255036980362153,0.928571428571429,2151.45779220779
"795","{0451190521,0451190548} => {0451190572}",0.000255036980362153,0.866666666666667,2208.83
"796","{0451190521,0451190572} => {0451190548}",0.000255036980362153,0.928571428571429,2151.45779220779
"797","{0451190548,0451190572} => {0451190521}",0.000255036980362153,0.8125,2300.86458333333
"798","{0451190521,0451190548} => {0451190556}",0.000255036980362153,0.866666666666667,2454.25555555556
"799","{0451190521,0451190556} => {0451190548}",0.000255036980362153,1,2316.95454545455
"800","{0451190548,0451190556} => {0451190521}",0.000255036980362153,0.866666666666667,2454.25555555556
"801","{0451190491,0451190521} => {0451190572}",0.000255036980362153,0.928571428571429,2366.60357142857
"802","{0451190521,0451190572} => {0451190491}",0.000255036980362153,0.928571428571429,1753.03968253968
"803","{0451190491,0451190572} => {0451190521}",0.000255036980362153,0.8125,2300.86458333333
"804","{0451190491,0451190521} => {0451190556}",0.000255036980362153,0.928571428571429,2629.55952380952
"805","{0451190521,0451190556} => {0451190491}",0.000255036980362153,1,1887.88888888889
"806","{0451190491,0451190556} => {0451190521}",0.000255036980362153,0.866666666666667,2454.25555555556
"807","{0451190521,0451190572} => {0451190556}",0.000235418751103525,0.857142857142857,2427.28571428571
"808","{0451190521,0451190556} => {0451190572}",0.000235418751103525,0.923076923076923,2352.6
"809","{0451190556,0451190572} => {0451190521}",0.000235418751103525,0.857142857142857,2427.28571428571
"810","{0618002235,0618002243} => {0618002227}",0.000176564063327644,0.9,1835.028
"811","{0618002227,0618002243} => {0618002235}",0.000176564063327644,1,2998.41176470588
"812","{0618002227,0618002235} => {0618002243}",0.000176564063327644,0.9,3822.975
"813","{0671695126,0671695142} => {0671695169}",0.000156945834069017,1,2998.41176470588
"814","{0671695142,0671695169} => {0671695126}",0.000156945834069017,0.888888888888889,3020.62222222222
"815","{0671695126,0671695169} => {0671695142}",0.000156945834069017,0.8,2912.74285714286
"816","{0373244487,0515132020} => {0515131229}",0.000176564063327644,0.9,684.711940298508
"817","{0373244487,0515131229} => {0515132020}",0.000176564063327644,0.818181818181818,887.344294003869
"818","{0373244487,0515132020} => {051513287X}",0.000196182292586271,1,760.791044776119
"819","{0373244487,051513287X} => {0515132020}",0.000196182292586271,0.833333333333333,903.776595744681
"820","{0373244487,0515131229} => {051513287X}",0.000196182292586271,0.909090909090909,691.628222523745
"821","{0373244487,051513287X} => {0515131229}",0.000196182292586271,0.833333333333333,633.992537313433
"822","{0373218958,0373835922} => {0373218966}",0.000156945834069017,1,2682.78947368421
"823","{0373218958,0373218966} => {0373835922}",0.000156945834069017,1,3398.2
"824","{0373218966,0373835922} => {0373218958}",0.000156945834069017,1,3640.92857142857
"825","{0451190491,0451190548} => {0451190572}",0.00027465520962078,0.736842105263158,1877.95263157895
"826","{0451190548,0451190572} => {0451190491}",0.00027465520962078,0.875,1651.90277777778
"827","{0451190491,0451190572} => {0451190548}",0.00027465520962078,0.875,2027.33522727273
"828","{0451190491,0451190548} => {0451190556}",0.00027465520962078,0.736842105263158,2086.61403508772
"829","{0451190548,0451190556} => {0451190491}",0.00027465520962078,0.933333333333333,1762.02962962963
"830","{0451190491,0451190556} => {0451190548}",0.00027465520962078,0.933333333333333,2162.49090909091
"831","{0451190548,0451190572} => {0451190556}",0.00027465520962078,0.875,2477.85416666667
"832","{0451190548,0451190556} => {0451190572}",0.00027465520962078,0.933333333333333,2378.74
"833","{0451190556,0451190572} => {0451190548}",0.00027465520962078,1,2316.95454545455
"834","{0064408639,0064408647} => {0064407691}",0.000176564063327644,0.818181818181818,2606.57386363636
"835","{0064407691,0064408639} => {0064408647}",0.000176564063327644,1,3640.92857142857
"836","{0064407691,0064408647} => {0064408639}",0.000176564063327644,0.818181818181818,2780.34545454545
"837","{0064408639,0064408647} => {0064407683}",0.000196182292586271,0.909090909090909,2438.8995215311
"838","{0064407683,0064408639} => {0064408647}",0.000196182292586271,0.909090909090909,3309.93506493506
"839","{0064407683,0064408647} => {0064408639}",0.000196182292586271,1,3398.2
"840","{0064408639,0064408647} => {0064407675}",0.000176564063327644,0.818181818181818,1390.17272727273
"841","{0064407675,0064408639} => {0064408647}",0.000176564063327644,1,3640.92857142857
"842","{0064407675,0064408647} => {0064408639}",0.000176564063327644,0.818181818181818,2780.34545454545
"843","{0064408639,0064408647} => {0064407667}",0.000176564063327644,0.818181818181818,604.422924901186
"844","{0064407667,0064408639} => {0064408647}",0.000176564063327644,0.9,3276.83571428571
"845","{0064407667,0064408647} => {0064408639}",0.000176564063327644,0.818181818181818,2780.34545454545
"846","{0064407691,0064408639} => {0064407683}",0.000176564063327644,1,2682.78947368421
"847","{0064407683,0064408639} => {0064407691}",0.000176564063327644,0.818181818181818,2606.57386363636
"848","{0064407683,0064407691} => {0064408639}",0.000176564063327644,0.9,3058.38
"849","{0064407691,0064408639} => {0064407675}",0.000176564063327644,1,1699.1
"850","{0064407675,0064408639} => {0064407691}",0.000176564063327644,1,3185.8125
"851","{0064407675,0064407691} => {0064408639}",0.000176564063327644,0.75,2548.65
"852","{0064407691,0064408639} => {0064407667}",0.000156945834069017,0.888888888888889,656.657004830918
"853","{0064407667,0064408639} => {0064407691}",0.000156945834069017,0.8,2548.65
"854","{0064407667,0064407691} => {0064408639}",0.000156945834069017,0.727272727272727,2471.41818181818
"855","{0064407683,0064408639} => {0064407675}",0.000176564063327644,0.818181818181818,1390.17272727273
"856","{0064407675,0064408639} => {0064407683}",0.000176564063327644,1,2682.78947368421
"857","{0064407675,0064407683} => {0064408639}",0.000176564063327644,0.75,2548.65
"858","{0064407683,0064408639} => {0064407667}",0.000196182292586271,0.909090909090909,671.581027667984
"859","{0064407667,0064408639} => {0064407683}",0.000196182292586271,1,2682.78947368421
"860","{0064407675,0064408639} => {0064407667}",0.000156945834069017,0.888888888888889,656.657004830918
"861","{0064407667,0064408639} => {0064407675}",0.000156945834069017,0.8,1359.28
"862","{0441005748,0441304834} => {0441002935}",0.000176564063327644,0.9,2085.25909090909
"863","{0441002935,0441304834} => {0441005748}",0.000176564063327644,0.818181818181818,2195.00956937799
"864","{0441005748,0441304834} => {0441004520}",0.000156945834069017,0.8,1853.56363636364
"865","{0441004520,0441005748} => {0441304834}",0.000156945834069017,0.727272727272727,1001.92628992629
"866","{0441002935,0441005748} => {0441004520}",0.000215800521844898,0.785714285714286,1820.46428571429
"867","{0441004520,0441005748} => {0441002935}",0.000215800521844898,1,2316.95454545455
"868","{0441002935,0441004520} => {0441005748}",0.000215800521844898,0.785714285714286,2107.90601503759
"869","{0373835922,0515126772} => {0515128554}",0.000156945834069017,1,1019.46
"870","{0373835922,0515128554} => {0515126772}",0.000156945834069017,1,1108.10869565217
"871","{0064471063,0064471101} => {0064471047}",0.000156945834069017,0.8,1235.70909090909
"872","{0064471047,0064471063} => {0064471101}",0.000156945834069017,0.8,1359.28
"873","{0451190491,0451190572} => {0451190556}",0.000255036980362153,0.8125,2300.86458333333
"874","{0451190491,0451190556} => {0451190572}",0.000255036980362153,0.866666666666667,2208.83
"875","{0451190556,0451190572} => {0451190491}",0.000255036980362153,0.928571428571429,1753.03968253968
"876","{0425153789,0425160394} => {0425157628}",0.000176564063327644,1,2998.41176470588
"877","{0425153789,0425157628} => {0425160394}",0.000176564063327644,1,4247.75
"878","{0425157628,0425160394} => {0425153789}",0.000176564063327644,1,4247.75
"879","{0842329250,0842329269} => {0842329218}",0.000255036980362153,0.722222222222222,707.958333333333
"880","{0842329218,0842329269} => {0842329250}",0.000255036980362153,0.8125,1218.10477941176
"881","{0842329269,0842332251} => {0842329250}",0.000176564063327644,1,1499.20588235294
"882","{0842329250,0842329269} => {0842329242}",0.00027465520962078,0.777777777777778,991.141666666667
"883","{0842329242,0842329269} => {0842329250}",0.00027465520962078,0.7,1049.44411764706
"884","{0842329129,0842329269} => {0842329250}",0.000235418751103525,0.8,1199.36470588235
"885","{0842329218,0842329269} => {0842329242}",0.00027465520962078,0.875,1115.034375
"886","{0842329242,0842329269} => {0842329218}",0.00027465520962078,0.7,686.175
"887","{0842329129,0842329269} => {0842329218}",0.000215800521844898,0.733333333333333,718.85
"888","{0842329129,0842329269} => {0842329242}",0.000235418751103525,0.8,1019.46
"889","{0064407691,0064408647} => {0064407683}",0.000176564063327644,0.818181818181818,2195.00956937799
"890","{0064407683,0064408647} => {0064407691}",0.000176564063327644,0.9,2867.23125
"891","{0064407683,0064407691} => {0064408647}",0.000176564063327644,0.9,3276.83571428571
"892","{0064407691,0064408647} => {0064407675}",0.000215800521844898,1,1699.1
"893","{0064407675,0064408647} => {0064407691}",0.000215800521844898,1,3185.8125
"894","{0064407675,0064407691} => {0064408647}",0.000215800521844898,0.916666666666667,3337.51785714286
"895","{0064407691,0064408647} => {0064407667}",0.000196182292586271,0.909090909090909,671.581027667984
"896","{0064407667,0064408647} => {0064407691}",0.000196182292586271,0.909090909090909,2896.19318181818
"897","{0064407667,0064407691} => {0064408647}",0.000196182292586271,0.909090909090909,3309.93506493506
"898","{0064407683,0064408647} => {0064407675}",0.000176564063327644,0.9,1529.19
"899","{0064407675,0064408647} => {0064407683}",0.000176564063327644,0.818181818181818,2195.00956937799
"900","{0064407675,0064407683} => {0064408647}",0.000176564063327644,0.75,2730.69642857143
"901","{0064407683,0064408647} => {0064407667}",0.000176564063327644,0.9,664.865217391304
"902","{0064407667,0064408647} => {0064407683}",0.000176564063327644,0.818181818181818,2195.00956937799
"903","{0064407675,0064408647} => {0064407667}",0.000196182292586271,0.909090909090909,671.581027667984
"904","{0064407667,0064408647} => {0064407675}",0.000196182292586271,0.909090909090909,1544.63636363636
"905","{0440212561,044022425X} => {0440215625}",0.000176564063327644,0.9,1146.8925
"906","{0440215625,044022425X} => {0440212561}",0.000176564063327644,0.75,626.717213114754
"907","{0440217563,044022425X} => {0440215625}",0.000156945834069017,0.8,1019.46
"908","{0064407683,0064407691} => {0064407675}",0.000196182292586271,1,1699.1
"909","{0064407675,0064407691} => {0064407683}",0.000196182292586271,0.833333333333333,2235.65789473684
"910","{0064407675,0064407683} => {0064407691}",0.000196182292586271,0.833333333333333,2654.84375
"911","{0064407683,0064407691} => {0064407667}",0.000156945834069017,0.8,590.991304347826
"912","{0064407667,0064407691} => {0064407683}",0.000156945834069017,0.727272727272727,1951.11961722488
"913","{0064407675,0064407691} => {0064407667}",0.000196182292586271,0.833333333333333,615.615942028986
"914","{0064407667,0064407691} => {0064407675}",0.000196182292586271,0.909090909090909,1544.63636363636
"915","{0064407675,0064407683} => {0064407667}",0.000196182292586271,0.833333333333333,615.615942028986
"916","{0590353403,0618002219} => {0439064864}",0.000156945834069017,0.888888888888889,533.050980392157
"917","{0439064864,0618002219} => {0590353403}",0.000156945834069017,0.8,551.05945945946
"918","{0439136350,0618002219} => {0439064864}",0.000176564063327644,1,599.682352941176
"919","{0439064864,0618002219} => {0439136350}",0.000176564063327644,0.9,527.306896551724
"920","{0439136350,0618002219} => {0439139597}",0.000156945834069017,0.888888888888889,476.940350877193
"921","{0439139597,0618002219} => {0439136350}",0.000156945834069017,1,585.896551724138
"922","{0439064864,0618002219} => {0439139597}",0.000156945834069017,0.8,429.246315789474
"923","{0439139597,0618002219} => {0439064864}",0.000156945834069017,1,599.682352941176
"924","{0345339681,0345339711} => {0345339738}",0.00027465520962078,0.777777777777778,861.86231884058
"925","{0345339681,0345339738} => {0345339711}",0.00027465520962078,0.823529411764706,792.033296337403
"926","{0345339711,0345339738} => {0345339703}",0.000372746355913915,0.730769230769231,438.229411764706
"927","{0345339703,0345339711} => {0345339738}",0.000372746355913915,0.76,842.162608695652
"928","{0345339703,0345339738} => {0345339711}",0.000372746355913915,0.791666666666667,761.389150943396
"929","{0345339681,0345339711} => {0345339703}",0.000255036980362153,0.722222222222222,433.103921568627
"930","{0345339681,0345339738} => {0345339703}",0.000255036980362153,0.764705882352941,458.58062283737
"931","{0449221490,0553284789} => {0449221482}",0.000156945834069017,1,1341.39473684211
"932","{0449221482,0449221490} => {0553284789}",0.000156945834069017,0.727272727272727,1029.75757575758
"933","{0449221490,0553284789} => {0553279556}",0.000156945834069017,1,1456.37142857143
"934","{0449221490,0553279556} => {0553284789}",0.000156945834069017,0.8,1132.73333333333
"935","{0449221490,0553284789} => {0449221512}",0.000156945834069017,1,1213.64285714286
"936","{0449221490,0449221512} => {0553284789}",0.000156945834069017,0.8,1132.73333333333
"937","{0449221482,0449221490} => {0553279556}",0.000156945834069017,0.727272727272727,1059.17922077922
"938","{0449221490,0553279556} => {0449221482}",0.000156945834069017,0.8,1073.11578947368
"939","{0449221482,0449221490} => {0449221512}",0.000176564063327644,0.818181818181818,992.98051948052
"940","{0449221490,0449221512} => {0449221482}",0.000176564063327644,0.9,1207.25526315789
"941","{0449221482,0449221490} => {0553279912}",0.000156945834069017,0.727272727272727,588.4329004329
"942","{0449221490,0553279912} => {0449221482}",0.000156945834069017,0.888888888888889,1192.35087719298
"943","{0449221482,0553279912} => {0449221490}",0.000156945834069017,0.888888888888889,1415.91666666667
"944","{0449221490,0553279556} => {0449221512}",0.000156945834069017,0.8,970.914285714286
"945","{0449221490,0449221512} => {0553279556}",0.000156945834069017,0.8,1165.09714285714
"946","{0449221490,0553279556} => {0553280341}",0.000156945834069017,0.8,741.425454545455
"947","{0449221490,0553280341} => {0553279556}",0.000156945834069017,1,1456.37142857143
"948","{0449219461,0449221490} => {0553279912}",0.000156945834069017,1,809.095238095238
"949","{0449221490,0553279912} => {0449219461}",0.000156945834069017,0.888888888888889,1294.55238095238
"950","{0449219461,0553279912} => {0449221490}",0.000156945834069017,0.8,1274.325
"951","{0449221490,0449221512} => {0553279912}",0.000156945834069017,0.8,647.276190476191
"952","{0449221490,0553279912} => {0449221512}",0.000156945834069017,0.888888888888889,1078.79365079365
"953","{0449221512,0553279912} => {0449221490}",0.000156945834069017,0.888888888888889,1415.91666666667
"954","{0842329250,0842332251} => {0842329218}",0.000215800521844898,0.846153846153846,829.442307692308
"955","{0842329218,0842332251} => {0842329250}",0.000215800521844898,0.785714285714286,1177.9474789916
"956","{0842329218,0842329250} => {0842329242}",0.000333509897396661,0.708333333333333,902.646875
"957","{0842329242,0842329250} => {0842329218}",0.000333509897396661,0.772727272727273,757.465909090909
"958","{0842329218,0842329242} => {0842329250}",0.000333509897396661,0.739130434782609,1108.10869565217
"959","{0842329129,0842329250} => {0842329218}",0.000313891668138034,0.888888888888889,871.333333333333
"960","{0842329250,0842332251} => {0842329242}",0.000196182292586271,0.769230769230769,980.25
"961","{0842329250,0842332251} => {0842329129}",0.000196182292586271,0.769230769230769,445.568181818182
"962","{0842329129,0842329250} => {0842329242}",0.000294273438879407,0.833333333333333,1061.9375
"963","{0842329129,0842329242} => {0842329250}",0.000294273438879407,0.714285714285714,1070.86134453782
"964","{0380718332,0425163407} => {0425154092}",0.000156945834069017,0.888888888888889,730.795698924731
"965","{0380718332,0425147622} => {0425154092}",0.000156945834069017,0.888888888888889,730.795698924731
"966","{0449221482,0553284789} => {0553279556}",0.000235418751103525,0.857142857142857,1248.31836734694
"967","{0449221482,0553279556} => {0553284789}",0.000235418751103525,1,1415.91666666667
"968","{0449221482,0553284789} => {0449219461}",0.000196182292586271,0.714285714285714,1040.26530612245
"969","{0449219461,0553284789} => {0449221482}",0.000196182292586271,0.769230769230769,1031.84210526316
"970","{0449219461,0449221482} => {0553284789}",0.000196182292586271,0.909090909090909,1287.19696969697
"971","{0449219364,0449221482} => {0553284789}",0.000176564063327644,0.9,1274.325
"972","{0449221482,0553284789} => {0449221512}",0.000255036980362153,0.928571428571429,1126.95408163265
"973","{0553280368,0553284789} => {0449221482}",0.000156945834069017,0.727272727272727,975.55980861244
"974","{0449221482,0553280368} => {0553284789}",0.000156945834069017,0.888888888888889,1258.59259259259
"975","{0449221482,0553280341} => {0553284789}",0.000176564063327644,0.9,1274.325
"976","{0553271636,0553284789} => {0553279556}",0.000235418751103525,0.8,1165.09714285714
"977","{0553271636,0553279556} => {0553284789}",0.000235418751103525,0.705882352941177,999.470588235294
"978","{0449219364,0553271636} => {0553284789}",0.000196182292586271,0.769230769230769,1089.16666666667
"979","{0449221512,0553271636} => {0553284789}",0.000196182292586271,0.769230769230769,1089.16666666667
"980","{0553280368,0553284789} => {0553271636}",0.000176564063327644,0.818181818181818,1127.16707616708
"981","{0553271636,0553280368} => {0553284789}",0.000176564063327644,0.9,1274.325
"982","{0449219461,0553284789} => {0553279556}",0.000215800521844898,0.846153846153846,1232.31428571429
"983","{0449219461,0553279556} => {0553284789}",0.000215800521844898,0.785714285714286,1112.50595238095
"984","{0449219364,0553284789} => {0553279556}",0.000235418751103525,0.8,1165.09714285714
"985","{0449219364,0553279556} => {0553284789}",0.000235418751103525,0.8,1132.73333333333
"986","{0553279556,0553284789} => {0449221512}",0.000294273438879407,0.75,910.232142857143
"987","{0449221512,0553284789} => {0553279556}",0.000294273438879407,0.789473684210526,1149.76691729323
"988","{0449221512,0553279556} => {0553284789}",0.000294273438879407,0.882352941176471,1249.33823529412
"989","{0553280368,0553284789} => {0553279556}",0.000196182292586271,0.909090909090909,1323.97402597403
"990","{0553279556,0553280368} => {0553284789}",0.000196182292586271,0.833333333333333,1179.93055555556
"991","{0553280341,0553284789} => {0553279556}",0.000255036980362153,0.866666666666667,1262.18857142857
"992","{0553279556,0553280341} => {0553284789}",0.000255036980362153,0.8125,1150.43229166667
"993","{0553279912,0553284789} => {0553279556}",0.000176564063327644,1,1456.37142857143
"994","{0553279556,0553279912} => {0553284789}",0.000176564063327644,0.818181818181818,1158.47727272727
"995","{0449223604,0553284789} => {0449221512}",0.000156945834069017,0.888888888888889,1078.79365079365
"996","{0449221512,0449223604} => {0553284789}",0.000156945834069017,0.8,1132.73333333333
"997","{0449219461,0553284789} => {0449219364}",0.000196182292586271,0.769230769230769,1031.84210526316
"998","{0449219364,0449219461} => {0553284789}",0.000196182292586271,0.769230769230769,1089.16666666667
"999","{0449219461,0553284789} => {0449221512}",0.000215800521844898,0.846153846153846,1026.92857142857
"1000","{0449219461,0449221512} => {0553284789}",0.000215800521844898,0.785714285714286,1112.50595238095
"1001","{0553280368,0553284789} => {0449219461}",0.000156945834069017,0.727272727272727,1059.17922077922
"1002","{0449219461,0553280368} => {0553284789}",0.000156945834069017,0.8,1132.73333333333
"1003","{0449219461,0553280341} => {0553284789}",0.000156945834069017,0.8,1132.73333333333
"1004","{0449219364,0553284789} => {0449221512}",0.000255036980362153,0.866666666666667,1051.82380952381
"1005","{0449219364,0449221512} => {0553284789}",0.000255036980362153,0.764705882352941,1082.75980392157
"1006","{0553280368,0553284789} => {0449219364}",0.000176564063327644,0.818181818181818,1097.504784689
"1007","{0449219364,0553280368} => {0553284789}",0.000176564063327644,0.9,1274.325
"1008","{0553280368,0553284789} => {0449221512}",0.000196182292586271,0.909090909090909,1103.31168831169
"1009","{0449221512,0553280368} => {0553284789}",0.000196182292586271,0.909090909090909,1287.19696969697
"1010","{0553280341,0553284789} => {0449221512}",0.000215800521844898,0.733333333333333,890.004761904762
"1011","{0449221512,0553280341} => {0553284789}",0.000215800521844898,0.785714285714286,1112.50595238095
"1012","{0553280368,0553284789} => {0553280341}",0.000156945834069017,0.727272727272727,674.023140495868
"1013","{0553279912,0553284789} => {0553280341}",0.000156945834069017,0.888888888888889,823.806060606061
"1014","{0449221482,0553279556} => {0449219461}",0.000196182292586271,0.833333333333333,1213.64285714286
"1015","{0449219461,0449221482} => {0553279556}",0.000196182292586271,0.909090909090909,1323.97402597403
"1016","{0449219461,0553279556} => {0449221482}",0.000196182292586271,0.714285714285714,958.139097744361
"1017","{0449221482,0553279556} => {0449219364}",0.000176564063327644,0.75,1006.04605263158
"1018","{0449219364,0449221482} => {0553279556}",0.000176564063327644,0.9,1310.73428571429
"1019","{0449221482,0553279556} => {0449221512}",0.000215800521844898,0.916666666666667,1112.50595238095
"1020","{0449221482,0553279556} => {0553280341}",0.000176564063327644,0.75,695.086363636364
"1021","{0449221482,0553280341} => {0553279556}",0.000176564063327644,0.9,1310.73428571429
"1022","{0449219461,0449221482} => {0449219364}",0.000196182292586271,0.909090909090909,1219.44976076555
"1023","{0449219364,0449221482} => {0449219461}",0.000196182292586271,1,1456.37142857143
"1024","{0449219364,0449219461} => {0449221482}",0.000196182292586271,0.769230769230769,1031.84210526316
"1025","{0449219461,0449221482} => {0449221512}",0.000215800521844898,1,1213.64285714286
"1026","{0449219461,0449221512} => {0449221482}",0.000215800521844898,0.785714285714286,1053.9530075188
"1027","{0449219461,0449221482} => {0553280341}",0.000156945834069017,0.727272727272727,674.023140495868
"1028","{0449221482,0553280341} => {0449219461}",0.000156945834069017,0.8,1165.09714285714
"1029","{0449219461,0553280341} => {0449221482}",0.000156945834069017,0.8,1073.11578947368
"1030","{0449219364,0449221482} => {0449221512}",0.000196182292586271,1,1213.64285714286
"1031","{0449219364,0449221482} => {0553280341}",0.000156945834069017,0.8,741.425454545455
"1032","{0449221482,0553280341} => {0449219364}",0.000156945834069017,0.8,1073.11578947368
"1033","{0449221482,0553280368} => {0449221512}",0.000176564063327644,1,1213.64285714286
"1034","{0449221512,0553280368} => {0449221482}",0.000176564063327644,0.818181818181818,1097.504784689
"1035","{0449221482,0553280341} => {0449221512}",0.000176564063327644,0.9,1092.27857142857
"1036","{0449221482,0553279912} => {0449221512}",0.000156945834069017,0.888888888888889,1078.79365079365
"1037","{0449221512,0553279912} => {0449221482}",0.000156945834069017,0.888888888888889,1192.35087719298
"1038","{0441002935,0441304834} => {0441004520}",0.000196182292586271,0.909090909090909,2106.32231404959
"1039","{0441004520,0441304834} => {0441002935}",0.000196182292586271,0.833333333333333,1930.79545454545
"1040","{0441002935,0441004520} => {0441304834}",0.000196182292586271,0.714285714285714,984.034749034749
"1041","{0449219461,0553271636} => {0553279556}",0.000215800521844898,0.846153846153846,1232.31428571429
"1042","{0449219461,0553279556} => {0553271636}",0.000215800521844898,0.785714285714286,1082.43822393822
"1043","{0449219364,0553271636} => {0553279556}",0.000215800521844898,0.846153846153846,1232.31428571429
"1044","{0449219364,0553279556} => {0553271636}",0.000215800521844898,0.733333333333333,1010.27567567568
"1045","{0449221512,0553271636} => {0553279556}",0.000215800521844898,0.846153846153846,1232.31428571429
"1046","{0553271636,0553280368} => {0553279556}",0.000196182292586271,1,1456.37142857143
"1047","{0553279556,0553280368} => {0553271636}",0.000196182292586271,0.833333333333333,1148.04054054054
"1048","{0553271636,0553279912} => {0553279556}",0.000176564063327644,0.75,1092.27857142857
"1049","{0553279556,0553279912} => {0553271636}",0.000176564063327644,0.818181818181818,1127.16707616708
"1050","{0449219461,0553271636} => {0449221512}",0.000196182292586271,0.769230769230769,933.571428571429
"1051","{0449221512,0553271636} => {0449219461}",0.000196182292586271,0.769230769230769,1120.28571428571
"1052","{0449219461,0449221512} => {0553271636}",0.000196182292586271,0.714285714285714,984.034749034749
"1053","{0553271636,0553280368} => {0449219461}",0.000156945834069017,0.8,1165.09714285714
"1054","{0449219461,0553280368} => {0553271636}",0.000156945834069017,0.8,1102.11891891892
"1055","{0449219364,0553271636} => {0449221512}",0.000215800521844898,0.846153846153846,1026.92857142857
"1056","{0449221512,0553271636} => {0449219364}",0.000215800521844898,0.846153846153846,1135.02631578947
"1057","{0553271636,0553280368} => {0449219364}",0.000156945834069017,0.8,1073.11578947368
"1058","{0449219364,0553280368} => {0553271636}",0.000156945834069017,0.8,1102.11891891892
"1059","{0553271636,0553280368} => {0449221512}",0.000156945834069017,0.8,970.914285714286
"1060","{0449221512,0553280368} => {0553271636}",0.000156945834069017,0.727272727272727,1001.92628992629
"1061","{0553271636,0553279912} => {0553280341}",0.000196182292586271,0.833333333333333,772.318181818182
"1062","{1400031362,1400034779} => {1400031354}",0.00027465520962078,0.777777777777778,609.933333333333
"1063","{0671027360,1400031362} => {1400031354}",0.000156945834069017,0.888888888888889,697.066666666667
"1064","{0671027360,1400031354} => {1400031362}",0.000156945834069017,0.727272727272727,950.545454545455
"1065","{0440212561,0440217563} => {0440215625}",0.000294273438879407,0.882352941176471,1124.40441176471
"1066","{0440212561,0440215625} => {0440217563}",0.000294273438879407,0.714285714285714,1255.49261083744
"1067","{0440215625,0440217563} => {0440212561}",0.000294273438879407,0.75,626.717213114754
"1068","{0425147622,0425163407} => {0425154092}",0.000196182292586271,0.714285714285714,587.246543778802
"1069","{0425147622,0425169863} => {0425154092}",0.000156945834069017,0.8,657.716129032258
"1070","{0380718340,0425154092} => {0425147622}",0.000156945834069017,0.727272727272727,650.373205741627
"1071","{0380718340,0425147622} => {0425154092}",0.000156945834069017,0.727272727272727,597.923753665689
"1072","{0425147622,0425163407} => {0425169863}",0.000196182292586271,0.714285714285714,791.506211180124
"1073","{0425163407,0425169863} => {0425147622}",0.000196182292586271,0.769230769230769,687.894736842105
"1074","{0425147622,0425169863} => {0425163407}",0.000196182292586271,1,961.754716981132
